client_id,age,monthly_income,loan_amount,loan_term_months,gender,marital_status,education,has_house,has_car,default
1078,45,300,3000,36,Female,Married,High School,1,0,1
1176,35,1000,4000,6,Female,Divorced,Master,1,0,1
1267,25,300,3000,12,Female,Married,PhD,0,1,0
1301,30,1000,4000,36,Female,Married,Bachelor,1,0,0
1060,45,300,4000,12,Male,Married,Bachelor,1,0,0
1149,35,700,1000,24,Female,Married,Master,0,1,0
1485,45,700,4000,36,Male,Married,Bachelor,1,1,1
1362,35,300,4000,36,Male,Single,Master,0,0,0
1498,25,300,4000,24,Female,Married,High School,1,0,0
1129,25,700,4000,12,Male,Divorced,High School,0,1,0
1035,30,,2000,6,Female,Divorced,Master,0,1,0
1007,25,,4000,6,Female,Married,Master,0,0,1
1183,25,1000,4000,12,Female,Married,High School,0,0,0
1495,40,300,2000,36,Male,Single,High School,1,0,0
1170,25,,2000,12,Male,Single,,0,0,0
1282,,500,1000,12,Female,Married,Master,0,1,1
1103,25,1000,4000,12,Male,Divorced,Bachelor,1,1,0
1180,25,500,3000,36,Male,Married,High School,0,1,0
1229,40,300,3000,36,,Divorced,High School,0,0,1
1233,45,700,1000,24,Female,Single,High School,1,0,0
1301,30,300,4000,6,Female,Single,High School,1,1,0
1185,35,300,1000,12,Female,Single,Master,1,1,0
1118,,700,2000,12,Male,Single,,0,1,0
1407,,700,4000,12,Female,Divorced,Master,0,1,0
1467,30,1000,1000,12,Male,Single,,1,1,0
1302,,500,2000,24,,Married,PhD,1,0,0
1294,,700,2000,12,Male,Married,,1,0,1
1147,25,1000,1000,6,Female,Single,High School,0,1,0
1438,30,500,4000,12,Male,Single,High School,0,0,0
1269,40,700,4000,24,Female,Divorced,Bachelor,0,0,0
1360,45,1000,4000,24,Female,Married,PhD,1,1,0
1330,25,700,2000,36,Female,Married,Bachelor,0,0,0
1320,,700,4000,36,Male,Divorced,Master,1,0,1
1096,25,700,1000,6,Male,Single,,1,1,0
1199,35,500,2000,12,Male,Single,High School,0,0,1
1363,,300,2000,6,Male,Married,High School,1,0,0
1319,30,500,3000,24,Male,Married,Bachelor,0,0,0
1410,25,300,4000,24,Male,Divorced,Bachelor,0,1,0
1125,35,500,1000,24,Female,Married,High School,1,0,0
1112,,700,1000,36,Female,Single,,0,1,0
1167,25,300,4000,36,Female,Single,Master,0,1,0
1001,40,1000,4000,12,Male,Single,High School,1,1,0
1098,30,500,3000,24,Female,Single,Master,0,0,0
1234,25,300,1000,12,,Single,,0,0,0
1145,25,700,3000,6,Female,Married,Master,1,1,0
1433,25,700,2000,6,Male,Single,Master,0,0,0
1478,25,700,3000,36,Male,Divorced,PhD,1,0,0
1256,25,500,2000,36,Female,Single,High School,0,0,1
1274,35,300,3000,24,Female,Single,Bachelor,1,0,0
1002,35,1000,2000,12,Female,Married,Bachelor,1,1,0
1270,,700,2000,6,Other,Single,Bachelor,0,1,1
1177,25,500,3000,36,Male,Single,Master,0,0,0
1304,35,300,3000,6,Female,Single,High School,1,0,1
1340,30,1000,3000,12,Male,Single,Master,1,1,0
1446,35,500,4000,12,Male,Single,Master,1,1,0
1191,30,500,1000,12,Male,Married,PhD,0,1,0
1272,35,1000,2000,12,Male,Single,Master,0,0,0
1040,25,300,4000,24,Female,Married,PhD,0,1,0
1456,35,700,3000,6,Female,Single,Master,1,0,0
1021,25,300,2000,36,Male,Married,Bachelor,0,0,0
1343,,700,2000,36,Female,Single,Bachelor,0,1,0
1090,40,700,3000,24,Female,Divorced,Master,0,0,1
1167,25,,1000,24,Male,Married,High School,0,1,0
1212,35,700,1000,24,Male,Divorced,Master,1,1,0
1123,25,1000,4000,24,Female,Single,,0,0,0
1012,30,700,1000,36,Female,Married,High School,1,0,1
1231,45,300,3000,24,Female,Married,PhD,1,0,0
1045,45,300,1000,24,Male,Divorced,Bachelor,0,1,0
1430,45,300,1000,12,Male,Single,,1,1,0
1277,40,700,3000,6,Male,Single,Master,1,1,0
1152,35,300,4000,24,Male,Divorced,,1,0,0
1389,45,500,2000,12,Female,Single,High School,0,0,0
1209,45,1000,2000,6,Other,Married,PhD,0,1,0
1108,35,500,4000,6,Female,Single,High School,1,1,0
1189,,700,2000,6,,Divorced,Bachelor,0,1,0
1309,35,500,4000,6,Male,Married,PhD,0,1,0
1035,25,500,1000,24,Female,Married,High School,0,1,0
1287,40,500,4000,12,Female,Married,Master,1,1,0
1424,30,1000,4000,36,Female,Divorced,Bachelor,1,0,1
1386,25,300,3000,36,Female,Married,Master,0,0,0
1216,,300,3000,24,Female,Single,Master,0,0,1
1083,30,700,4000,24,Female,Married,High School,0,0,0
1322,40,700,3000,12,Female,Single,High School,1,0,1
1361,,1000,1000,12,Male,Married,PhD,1,1,1
1004,35,300,1000,6,Other,Divorced,High School,1,0,0
1386,40,500,3000,36,Female,Married,High School,0,1,0
1136,40,1000,1000,6,,Divorced,Bachelor,1,0,0
1206,45,700,4000,24,Male,Single,,0,0,0
1388,45,500,2000,24,Male,Married,Bachelor,1,1,0
1278,35,700,3000,24,Male,Single,Master,0,1,0
1059,40,500,4000,24,Male,Single,High School,0,1,0
1418,30,700,2000,12,,Divorced,High School,0,1,0
1111,40,1000,4000,24,Male,Single,Master,1,0,0
1353,40,500,1000,24,Male,Divorced,Bachelor,0,0,1
1493,35,500,1000,12,Male,Single,High School,0,1,0
1190,,300,2000,12,Female,Married,Bachelor,0,0,0
1044,30,700,3000,12,Female,Married,Bachelor,1,0,0
1034,25,1000,4000,6,Other,Married,Bachelor,1,1,0
1161,30,500,1000,24,Male,Divorced,High School,1,0,0
1176,35,300,3000,36,Female,Divorced,,0,1,0
1461,35,700,3000,12,Male,Divorced,Master,0,1,1
1394,40,500,3000,36,Male,Divorced,Master,1,0,0
1161,,500,4000,6,Female,Single,High School,1,0,0
1444,35,300,1000,6,Female,Single,PhD,1,0,0
1370,45,500,2000,6,Male,Married,High School,1,1,0
1367,30,300,3000,6,Female,Single,Bachelor,1,1,1
1342,30,700,2000,36,Female,Single,High School,0,0,1
1493,40,500,3000,36,Female,Divorced,High School,1,1,0
1134,40,700,1000,6,Male,Single,Master,1,1,0
1280,25,700,4000,12,Female,Single,Bachelor,1,0,1
1040,25,500,4000,24,Female,Divorced,High School,0,1,0
1216,25,700,3000,36,Male,Divorced,Master,0,0,0
1337,45,1000,1000,24,Female,Married,PhD,1,0,0
1312,35,1000,2000,12,Female,Single,Bachelor,1,0,0
1087,30,700,3000,12,Male,Divorced,Bachelor,1,0,1
1219,40,700,2000,6,Other,Divorced,Master,0,1,0
1423,,1000,4000,36,Male,Single,Bachelor,1,1,1
1428,30,1000,2000,24,Male,Single,High School,0,0,0
1069,30,500,3000,24,Female,Married,Master,1,1,0
1232,40,1000,1000,12,Male,Divorced,Bachelor,1,0,0
1203,35,500,3000,6,Male,Divorced,Bachelor,0,1,0
1312,35,300,1000,6,Male,Single,Bachelor,1,1,0
1235,45,500,3000,6,Female,Married,High School,0,0,0
1377,35,1000,1000,24,Female,Married,,0,0,0
1109,25,300,2000,24,Female,Divorced,Master,1,0,0
1191,40,300,4000,12,Male,Single,Master,1,0,0
1091,35,500,3000,6,Female,Single,High School,0,1,0
1377,40,1000,3000,24,Male,Single,Master,0,0,0
1472,40,700,1000,24,Female,Divorced,Master,0,0,1
1319,35,700,3000,12,Female,Single,PhD,0,0,0
1188,25,1000,2000,12,Male,Divorced,PhD,1,1,0
1206,,700,4000,6,Male,Single,Bachelor,1,0,0
1399,30,500,4000,24,Female,Single,Master,1,1,0
1038,35,500,4000,36,,Married,,0,0,1
1163,,700,1000,6,Female,Married,,1,1,0
1303,25,300,1000,24,Male,Married,,0,1,1
1015,25,500,1000,6,Male,Single,,1,1,0
1306,35,700,4000,24,Male,Divorced,Master,1,0,0
1182,40,700,2000,36,Male,Divorced,PhD,1,0,0
1481,25,300,3000,24,Male,Married,High School,1,0,0
1138,35,700,2000,36,Male,Divorced,High School,0,0,0
1046,40,700,1000,36,Female,Single,Master,1,0,0
1082,35,700,2000,36,Male,Single,Bachelor,0,0,1
1406,45,700,1000,24,Male,Single,Master,1,1,0
1103,45,700,1000,36,Male,Divorced,,1,1,0
1465,40,500,3000,6,Female,Single,Master,0,0,0
1461,25,,1000,12,Female,Divorced,High School,1,0,0
1245,40,700,1000,36,,Single,Bachelor,1,0,0
1100,25,,4000,36,Female,Divorced,Bachelor,0,0,1
1110,40,500,1000,24,Male,Divorced,High School,1,0,0
1348,35,300,2000,6,Female,Married,High School,0,1,0
1323,25,500,1000,36,Other,Married,Bachelor,1,0,0
1236,30,500,4000,6,Female,Single,Master,1,0,0
1156,35,1000,1000,12,Male,Divorced,Master,1,0,0
1276,,1000,4000,36,Male,Divorced,Bachelor,0,1,0
1450,35,300,2000,6,Male,Divorced,Master,0,1,0
1263,30,700,2000,12,Male,Single,Master,1,0,1
1188,30,500,4000,24,Female,Married,Bachelor,1,0,0
1319,25,1000,1000,36,Female,Single,PhD,1,0,0
1312,30,1000,4000,36,Male,Divorced,PhD,0,0,0
1391,,500,4000,24,Male,Single,High School,0,0,0
1048,35,1000,4000,24,Other,Married,Master,0,0,0
1117,30,500,3000,12,Male,Single,Bachelor,1,1,0
1159,35,300,2000,12,Female,Single,Bachelor,1,1,0
1271,25,1000,3000,24,Female,Married,Master,0,0,0
1136,40,700,2000,6,Female,Single,High School,1,1,1
1433,25,300,1000,12,Female,Single,Bachelor,1,0,0
1413,30,700,3000,12,Female,Divorced,Master,1,1,1
1425,30,300,4000,6,Male,Married,High School,0,1,0
1200,25,700,3000,36,Other,Divorced,High School,1,1,0
1068,40,300,2000,6,Female,Married,High School,0,0,0
1277,40,700,3000,36,Female,Married,Master,0,1,0
1075,25,300,1000,12,Female,Married,Master,1,0,0
1227,45,300,1000,24,Female,Married,High School,0,0,0
1480,30,500,4000,12,Female,Single,High School,1,0,0
1454,40,300,4000,24,Male,Single,Bachelor,0,1,0
1215,25,300,3000,24,Female,Divorced,Bachelor,0,0,0
1358,30,,2000,24,Male,Divorced,Master,1,0,0
1081,35,300,3000,24,Male,Single,Bachelor,1,1,0
1174,35,300,1000,6,Female,Single,High School,0,0,1
1498,40,700,1000,36,Female,Married,High School,0,0,0
1174,35,700,4000,24,Female,Married,Bachelor,0,1,0
1249,25,500,1000,6,Female,Married,Master,0,0,0
1403,40,,1000,6,Male,Married,Bachelor,0,1,0
1431,30,700,4000,24,Female,Married,High School,1,1,0
1478,25,700,1000,6,Male,Divorced,High School,0,1,0
1100,30,700,4000,12,,Married,PhD,0,0,0
1311,45,300,3000,36,Female,Single,Bachelor,1,0,0
1067,35,1000,3000,6,Female,Divorced,Master,1,0,0
1013,45,300,2000,24,,Married,Bachelor,0,0,0
1470,40,500,4000,6,Male,Single,Master,0,0,1
1387,,500,1000,36,Male,Single,Master,1,0,0
1482,25,1000,1000,12,Female,Divorced,High School,1,0,1
1398,35,700,3000,12,Male,Single,,1,1,0
1403,35,500,2000,36,Male,Married,High School,1,1,0
1448,30,300,2000,6,Male,Divorced,PhD,0,1,0
1381,25,1000,3000,6,Female,Married,Bachelor,1,1,0
1140,30,1000,4000,24,Female,Married,PhD,1,0,0
1118,45,700,3000,36,Female,Single,High School,1,0,0
1350,40,700,1000,24,Male,Single,High School,0,1,0
1343,40,300,4000,6,Female,Single,,1,0,0
1483,30,500,4000,12,Male,Single,High School,1,0,0
1058,30,700,1000,12,Female,Single,Master,1,1,0
1412,,1000,2000,36,,Divorced,High School,0,0,1
1140,25,1000,2000,12,Female,Married,High School,0,0,0
1101,45,500,1000,24,Female,Divorced,Master,0,0,1
1260,40,1000,1000,36,Female,Divorced,High School,1,0,0
1046,40,1000,4000,6,Male,Divorced,Bachelor,0,1,0
1498,40,700,1000,12,Male,Divorced,Master,0,0,0
1499,30,500,4000,12,Female,Married,High School,0,1,0
1323,30,500,4000,6,Female,Married,High School,0,1,0
1251,30,1000,4000,24,Male,Divorced,Master,0,1,1
1395,40,700,2000,6,Female,Divorced,PhD,1,0,0
1322,35,500,1000,12,Female,Married,High School,0,1,0
1336,40,700,2000,6,Female,Married,Bachelor,1,1,0
1466,,300,3000,36,Male,Divorced,PhD,0,0,0
1424,35,1000,4000,24,Male,Single,High School,1,0,0
1093,,700,3000,12,Male,Divorced,High School,1,0,1
1362,45,700,3000,36,Female,Married,High School,1,1,0
1082,25,1000,3000,24,Male,Single,High School,1,0,0
1443,30,1000,3000,36,Male,Married,Master,0,1,0
1021,,500,3000,12,Male,Single,High School,1,1,0
1048,35,700,1000,6,Female,Divorced,High School,1,1,0
1248,45,1000,4000,12,Female,Single,PhD,1,0,1
1227,25,700,1000,6,Male,Single,High School,1,1,0
1389,40,,3000,12,Male,Single,PhD,1,0,0
1291,40,1000,2000,36,Female,Divorced,High School,0,1,1
1347,,300,4000,6,Female,Married,High School,1,0,0
1287,45,700,4000,6,Female,Married,Bachelor,1,1,1
1200,35,1000,2000,24,Female,Married,Bachelor,0,1,0
1405,35,500,2000,6,Other,Divorced,PhD,1,1,0
1117,45,300,1000,36,Male,Single,High School,1,0,0
1364,25,300,2000,12,,Married,High School,1,1,0
1257,25,300,4000,36,Male,Single,Master,0,0,0
1001,25,300,2000,24,Male,Single,Master,0,0,0
1222,45,700,1000,24,Female,Single,High School,1,1,0
1151,35,700,1000,6,Female,Single,Bachelor,0,1,0
1450,40,1000,2000,36,Female,Married,,1,0,0
1139,35,500,2000,24,Male,Married,Master,0,1,0
1267,30,300,4000,12,Male,Married,High School,0,1,0
1140,35,300,2000,6,Female,Divorced,Master,1,1,1
1333,25,700,3000,36,Male,Single,Bachelor,0,1,1
1276,40,700,2000,12,Male,Single,Bachelor,1,1,0
1100,30,,3000,24,Male,Divorced,Bachelor,0,1,0
1474,40,700,2000,36,Male,Single,High School,0,0,0
1259,40,300,1000,6,Female,Single,,1,1,0
1081,35,700,1000,12,,Divorced,Bachelor,1,0,1
1166,25,500,3000,12,Female,Married,High School,1,0,0
1418,30,1000,2000,36,Male,Married,High School,1,0,0
1499,30,500,1000,24,Female,Single,Master,1,0,0
1330,40,1000,3000,6,Female,Divorced,,1,1,0
1119,,500,3000,12,,Divorced,High School,1,0,0
1320,25,500,1000,24,Female,Single,Bachelor,1,1,0
1065,40,500,4000,6,Male,Single,Master,0,1,0
1454,25,1000,2000,36,Female,Single,Master,0,1,1
1098,35,700,2000,6,Male,Single,Master,1,1,0
1201,25,300,4000,24,Male,Single,Bachelor,1,0,0
1143,40,1000,3000,12,Female,Divorced,PhD,1,0,0
1363,25,300,1000,6,Other,Divorced,Bachelor,0,1,0
1104,40,500,1000,6,Male,Single,Bachelor,1,1,0
1315,35,,2000,36,Female,Single,Bachelor,0,1,1
1167,30,700,3000,12,Female,Married,High School,1,0,0
1173,40,300,3000,36,Female,Married,High School,0,1,0
1132,40,500,2000,36,Female,Married,,0,0,0
1311,35,500,4000,24,Female,Married,High School,0,1,0
1122,30,,2000,36,,Single,Bachelor,1,1,1
1467,35,500,4000,36,Female,Married,Bachelor,1,0,0
1198,45,300,1000,12,Male,Divorced,High School,1,1,0
1249,30,700,3000,24,Male,Single,Bachelor,0,0,0
1369,25,500,4000,6,Male,Married,Bachelor,1,1,1
1412,25,1000,4000,36,Female,Married,Master,1,1,0
1148,40,500,3000,24,Male,Single,High School,0,1,0
1236,35,300,4000,6,Male,Divorced,Bachelor,1,1,0
1126,40,300,1000,36,Male,Single,,0,0,1
1080,25,1000,3000,6,,Married,Bachelor,0,0,0
1108,40,1000,1000,24,Male,Single,High School,1,1,0
1215,40,1000,4000,24,Male,Married,Bachelor,0,1,0
1155,30,500,4000,36,Female,Single,High School,0,0,0
1244,35,,2000,12,,Single,Master,0,1,0
1403,25,1000,4000,24,Other,Single,,1,0,0
1064,35,300,4000,6,Female,Married,PhD,0,0,0
1479,30,1000,4000,12,Female,Single,Master,0,1,0
1327,40,1000,4000,36,Male,Divorced,Master,0,0,0
1464,40,300,1000,12,Male,Single,Bachelor,1,1,0
1300,40,700,4000,12,Male,Divorced,Bachelor,1,0,0
1249,35,700,2000,12,Female,Divorced,High School,0,0,0
1324,25,500,1000,6,,Divorced,Master,1,0,1
1222,25,500,1000,12,,Single,High School,1,1,0
1265,40,500,3000,36,Male,Married,Bachelor,0,0,0
1141,30,500,2000,6,Female,Single,Bachelor,1,1,0
1306,25,1000,1000,6,Male,Married,High School,0,0,0
1099,25,500,3000,6,Female,Married,,0,1,0
1107,45,300,3000,12,Female,Single,High School,1,0,0
1171,35,300,3000,36,Male,Married,Master,0,0,0
1137,30,1000,1000,24,Female,Divorced,Bachelor,0,1,1
1130,40,700,1000,24,Female,Divorced,Master,1,1,0
1115,35,500,2000,12,Other,Divorced,Master,1,1,0
1365,25,500,2000,24,Female,Divorced,High School,0,1,0
1150,35,500,2000,6,Female,Divorced,High School,1,0,0
1092,45,300,1000,36,Female,Single,Master,1,0,0
1267,25,700,2000,36,Female,Divorced,,1,0,0
1318,40,1000,2000,36,Other,Single,Master,1,1,0
1300,25,700,1000,36,Male,Married,High School,0,1,0
1368,45,1000,4000,24,Male,Single,High School,1,0,0
1462,30,700,1000,24,Female,Married,,0,0,0
1404,35,300,4000,36,Male,Divorced,Master,0,0,1
1320,30,300,1000,24,Female,Divorced,High School,1,1,0
1065,40,500,1000,36,Male,Married,High School,1,0,0
1340,40,700,1000,36,Male,Single,Bachelor,0,0,0
1457,30,1000,3000,24,Male,Married,High School,1,0,0
1220,30,1000,3000,12,Female,Single,Bachelor,0,0,0
1209,25,700,1000,12,Female,Divorced,PhD,0,1,0
1047,25,500,4000,36,Male,Married,High School,1,1,0
1187,40,300,3000,36,Male,Married,High School,1,1,0
1048,40,500,1000,12,Male,Divorced,Master,1,1,0
1015,25,300,3000,24,Female,Married,High School,1,1,0
1050,25,700,4000,12,Male,Single,Master,0,0,0
1375,25,700,1000,12,Female,Single,Bachelor,0,0,0
1214,25,300,4000,36,Male,Married,High School,0,0,0
1113,25,700,3000,12,Female,Single,Bachelor,1,0,0
1383,35,,2000,6,Male,Married,High School,1,1,0
1313,40,1000,4000,36,Female,Divorced,Bachelor,0,0,1
1153,25,700,1000,12,Female,Married,Master,1,1,0
1041,,1000,3000,12,Female,Married,,0,0,0
1162,30,500,3000,36,Male,Divorced,,0,0,0
1106,40,1000,4000,12,Female,Divorced,Master,1,0,0
1068,25,,4000,24,Female,Divorced,Master,0,0,0
1211,35,1000,2000,36,Male,Single,Bachelor,1,1,1
1302,35,500,4000,12,Female,Married,High School,1,0,0
1218,40,700,2000,6,Male,Married,Master,1,1,0
1451,35,,2000,36,Male,Single,Master,1,1,0
1389,30,700,3000,36,Male,Divorced,PhD,1,1,0
1146,25,700,2000,6,Male,Married,Master,1,0,0
1379,35,1000,2000,6,Other,Single,Bachelor,0,1,0
1368,25,700,1000,24,Female,Divorced,Bachelor,1,1,1
1148,35,300,3000,36,Male,Married,PhD,0,0,0
1244,30,300,3000,6,Female,Married,Master,1,0,0
1342,30,300,3000,24,Female,Single,Master,0,1,0
1243,,700,2000,36,Male,Divorced,PhD,1,0,0
1394,,1000,2000,12,Male,Divorced,Master,0,1,1
1112,25,700,3000,36,Male,Divorced,PhD,1,1,0
1340,25,500,4000,24,Male,Married,Master,1,1,0
1402,25,700,2000,24,Male,Single,High School,0,0,0
1197,40,500,2000,6,Male,Married,Bachelor,1,1,0
1423,25,700,4000,36,Male,Married,High School,1,0,0
1446,45,1000,3000,6,Male,Single,Master,0,0,0
1083,30,700,4000,6,Male,Divorced,Bachelor,1,1,0
1181,35,1000,3000,6,,Married,High School,0,1,0
1309,25,700,1000,6,,Single,High School,1,0,0
1223,40,300,2000,36,Male,Married,High School,1,0,0
1415,35,300,4000,24,Female,Single,Master,0,0,0
1020,25,700,3000,24,Male,Married,High School,1,1,0
1347,25,500,1000,12,Female,Single,Master,1,1,0
1466,25,700,3000,24,Male,Divorced,Bachelor,0,1,0
1313,45,700,2000,24,Female,Single,Master,1,0,0
1247,40,1000,3000,24,Female,Married,Master,0,0,0
1307,35,700,3000,12,Female,Married,Bachelor,1,1,1
1275,35,1000,1000,24,Female,Divorced,Bachelor,0,1,0
1491,45,700,4000,6,Female,Divorced,Bachelor,1,1,0
1270,35,1000,1000,24,Male,Divorced,Bachelor,0,1,0
1103,35,500,1000,6,Male,Single,Master,1,0,0
1153,,300,2000,36,Male,Divorced,High School,0,0,0
1022,30,700,4000,24,Female,Married,Bachelor,1,0,1
1351,,500,1000,12,Female,Married,,1,1,0
1321,30,1000,3000,12,Female,Divorced,Master,0,0,0
1271,25,,1000,12,Female,Single,High School,0,1,0
1187,25,500,3000,24,Female,Divorced,PhD,1,1,1
1495,35,700,2000,12,Female,Single,Bachelor,1,1,0
1107,30,500,2000,12,Male,Married,Bachelor,0,0,0
1131,25,500,1000,24,Female,Married,Bachelor,0,1,0
1345,30,300,4000,12,Female,Single,High School,1,1,0
1037,45,500,2000,36,Male,Divorced,Bachelor,1,1,0
1427,40,700,3000,12,Female,Married,PhD,0,0,0
1398,40,700,2000,24,Male,Divorced,Master,1,0,0
1027,30,500,3000,6,Male,Single,,0,0,1
1126,40,1000,2000,36,Male,Divorced,Bachelor,1,1,0
1132,40,1000,4000,24,Male,Divorced,Master,0,0,0
1363,40,700,4000,12,Male,Single,,1,1,1
1146,35,500,4000,36,Female,Married,Master,1,1,1
1471,30,1000,2000,24,Female,Divorced,Bachelor,0,0,0
1405,40,300,2000,36,Female,Married,Bachelor,0,0,0
1056,40,700,4000,36,Female,Divorced,PhD,1,1,0
1108,40,300,3000,24,,Married,,1,1,0
1174,25,700,4000,6,,Single,,0,1,0
1264,30,1000,4000,36,Male,Single,Bachelor,1,1,0
1027,40,500,1000,24,Female,Divorced,,1,0,0
1161,45,700,2000,24,Male,Single,High School,0,1,0
1052,,300,3000,24,Female,Divorced,,0,0,0
1027,40,700,3000,12,Female,Single,High School,1,0,0
1162,40,500,3000,36,Female,Divorced,Bachelor,0,0,0
1111,35,700,2000,36,Male,Divorced,High School,0,0,0
1420,35,1000,2000,6,Male,Single,Master,1,0,0
1232,25,500,3000,6,Female,Single,PhD,1,0,0
1178,,700,4000,6,Female,Married,Bachelor,0,0,0
1010,40,300,4000,24,Male,Divorced,Master,0,0,0
1169,30,300,4000,12,Male,Married,Bachelor,0,0,0
1431,40,500,3000,12,Female,Married,Master,0,1,0
1000,35,500,1000,6,Female,Single,High School,0,0,0
1052,45,300,3000,6,Female,Single,PhD,0,1,1
1042,35,1000,4000,12,Male,Married,High School,1,0,0
1274,45,700,1000,24,,Divorced,High School,1,1,0
1289,40,500,2000,24,Female,Single,High School,0,0,1
1341,35,300,3000,36,Male,Divorced,High School,1,1,1
1089,40,300,3000,24,Male,Single,,0,0,0
1455,25,1000,1000,36,Female,Single,High School,0,1,0
1220,35,500,2000,36,Male,Divorced,Bachelor,0,0,1
1155,35,300,1000,12,Female,Married,Bachelor,1,1,0
1081,30,300,1000,24,Female,Divorced,High School,0,1,1
1013,25,700,4000,12,Male,Divorced,Master,1,0,0
1211,25,500,4000,24,Female,Married,Bachelor,1,0,0
1467,25,300,3000,6,Female,Divorced,PhD,1,0,0
1341,30,700,2000,12,Female,Single,Master,0,0,0
1419,,1000,2000,12,Female,Married,Master,1,0,0
1256,45,500,2000,36,Male,Single,Bachelor,1,0,1
1277,25,500,3000,6,Female,Divorced,Master,0,1,0
1366,30,,4000,6,Male,Married,PhD,1,1,0
1062,40,300,3000,12,Male,Single,PhD,1,0,0
1495,,1000,4000,36,Male,Divorced,High School,0,0,0
1241,45,500,2000,6,Male,Divorced,High School,0,1,1
1315,35,1000,3000,36,Male,Divorced,High School,0,1,0
1016,,1000,2000,6,Female,Divorced,Bachelor,0,1,0
1097,30,500,3000,6,Male,Married,PhD,0,1,0
1020,40,,1000,36,Male,Single,PhD,0,0,1
1276,45,1000,3000,12,Female,Divorced,Master,1,0,0
1049,25,1000,2000,36,Male,Married,Master,0,0,0
1042,40,500,1000,12,Female,Single,,1,0,0
1412,35,1000,1000,36,Male,Married,Bachelor,1,0,0
1011,35,300,2000,24,Female,Single,PhD,0,1,0
1053,25,1000,2000,12,Female,Single,High School,1,0,0
1052,25,1000,2000,24,Male,Married,High School,1,0,0
1073,25,500,1000,24,Female,Single,High School,1,0,1
1420,,700,3000,6,Female,Married,,1,1,0
1083,40,700,3000,6,Male,Single,High School,1,0,0
1333,40,1000,2000,24,Female,Divorced,,0,0,0
1411,35,1000,2000,36,Male,Married,Master,0,1,0
1458,45,700,3000,12,Male,Married,High School,1,0,1
1399,45,700,4000,12,Female,Married,Bachelor,1,1,1
1072,25,1000,1000,12,Male,Married,Master,1,0,0
1353,35,500,1000,12,Male,Divorced,,1,1,0
1319,,700,1000,24,,Divorced,Bachelor,0,1,0
1096,40,300,3000,24,Male,Single,High School,1,0,0
1127,30,700,1000,12,Female,Single,PhD,0,1,1
1335,25,700,3000,6,Male,Single,Master,1,0,0
1173,25,700,3000,36,Female,Married,Bachelor,1,0,1
1056,40,300,4000,6,Male,Married,Master,1,0,1
1310,25,300,3000,36,Female,Divorced,,1,0,1
1250,30,700,2000,12,Female,Married,High School,0,1,0
1452,30,300,1000,24,Female,Divorced,Bachelor,0,1,1
1152,25,700,2000,6,Female,Married,PhD,0,0,0
1494,35,500,2000,24,,Married,High School,1,0,0
1337,40,1000,1000,24,Male,Divorced,Master,0,0,0
1071,35,700,1000,36,Male,Single,High School,0,0,0
1016,45,500,4000,24,Male,Married,High School,0,1,0
1465,45,300,4000,12,Male,Divorced,Bachelor,1,0,0
1041,45,,4000,24,Female,Single,Bachelor,0,0,0
1138,30,1000,2000,12,Male,Divorced,High School,0,0,0
1002,30,700,2000,12,Male,Single,PhD,1,0,0
1376,,500,2000,24,Female,Married,Master,1,1,0
1131,40,300,4000,24,Male,Divorced,Master,0,0,0
1085,45,1000,1000,12,Female,Single,Bachelor,0,1,0
1399,40,,4000,24,Male,Married,,1,0,0
1027,,1000,4000,36,Female,Single,PhD,1,1,0
1183,30,1000,4000,6,Female,Divorced,Bachelor,1,1,0
1470,35,500,4000,24,Female,Single,Bachelor,0,1,0
1281,40,300,3000,12,Female,Single,Master,0,1,0
1040,,500,3000,36,Female,Divorced,PhD,0,1,0
1368,30,700,3000,36,,Divorced,High School,0,1,1
1056,35,1000,4000,6,Female,Single,Bachelor,0,0,0
1494,25,1000,2000,36,Male,Single,Master,0,0,0
1338,40,300,3000,24,Female,Divorced,Master,0,0,0
1113,30,700,4000,36,Male,Single,High School,0,0,1
1148,35,,2000,6,Female,Divorced,High School,1,0,0
1191,40,700,2000,24,Male,Divorced,Master,0,0,1
1226,40,1000,1000,12,Female,Married,High School,1,0,0
1076,35,700,1000,24,Male,Single,High School,1,1,0
1202,35,1000,1000,12,Female,Married,PhD,0,1,1
1191,30,700,1000,12,Male,Single,Bachelor,1,1,0
1452,25,500,3000,12,Male,Divorced,Bachelor,0,1,0
1264,40,300,3000,6,Male,Married,PhD,1,0,0
1195,45,700,3000,6,Male,Divorced,Bachelor,1,1,0
1031,30,700,4000,6,Male,Single,Bachelor,1,1,0
1279,40,500,4000,24,Female,Divorced,Bachelor,0,0,0
1046,30,700,4000,24,Female,Single,PhD,0,1,0
1422,35,700,3000,36,Male,Divorced,High School,1,0,0
1232,35,1000,4000,6,Female,Single,PhD,0,0,0
1046,40,700,1000,6,Female,Single,Master,0,1,0
1208,35,1000,4000,36,Male,Single,High School,1,1,0
1159,40,300,3000,24,Female,Married,Master,0,1,1
1280,25,700,4000,12,Female,Single,Bachelor,1,0,1
1231,30,700,1000,36,Male,Married,PhD,1,1,1
1412,35,300,3000,12,Other,Single,Master,0,1,0
1226,,300,2000,6,Male,Divorced,Master,0,1,0
1346,40,500,3000,12,Male,Single,,1,0,0
1383,,300,2000,6,Male,Divorced,,1,1,0
